"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Benson, Will",666181,"CIN","FC","Cutter",-2.7,-4,"142",8.6,"30","0.043","0.087","0.205",29.7,30,23.7,"0.172","0.277","0.312",50
"Drury, Brandon",592273,"LAA","FC","Cutter",-3.8,-4,"105",7.5,"30","0.231","0.308","0.25",25.9,20,24,"0.155","0.196","0.226",40.9
"Urshela, Gio",570482,"ATL","FC","Cutter",-1.4,-2,"129",7.6,"30","0.321","0.357","0.328",29.3,16.7,15.2,"0.283","0.349","0.305",26.1
"Sosa, Lenyn",672820,"CWS","FC","Cutter",-0.6,-1,"99",7.2,"30","0.345","0.448","0.347",16.9,13.3,21.1,"0.345","0.531","0.375",46.2
"Wells, Austin",669224,"NYY","FC","Cutter",0.4,1,"153",9.3,"30","0.32","0.4","0.38",30,16.7,14.7,"0.251","0.379","0.343",40
"Miranda, Jose",669304,"MIN","FC","Cutter",-0.5,-1,"138",9,"30","0.185","0.259","0.273",21.2,6.7,10,"0.215","0.326","0.279",16
"Cowser, Colton",681297,"BAL","FC","Cutter",2.7,4,"158",6.8,"30","0.348","0.957","0.55",24.2,10,12,"0.32","0.729","0.492",57.1
"Martinez, J.D.",502110,"NYM","FC","Cutter",-1.2,-2,"147",7.2,"29","0.185","0.37","0.266",32.9,27.6,21.1,"0.223","0.556","0.351",47.4
"Grisham, Trent",663757,"NYY","FC","Cutter",0.7,1,"128",15,"29","0.304","0.609","0.455",14.3,17.2,17.9,"0.221","0.348","0.32",42.1
"Ortiz, Joey",687401,"MIL","FC","Cutter",0.2,0,"128",6,"29","0.269","0.385","0.313",13.3,24.1,30.4,"0.229","0.26","0.25",30
"Horwitz, Spencer",687462,"TOR","FC","Cutter",-1.2,-2,"142",9,"29","0.333","0.542","0.383",20.3,10.3,8.3,"0.274","0.458","0.35",30.4
"Gurriel Jr., Lourdes",666971,"AZ","FC","Cutter",1.5,2,"119",5.7,"29","0.393","0.679","0.466",11.7,10.3,13.6,"0.365","0.612","0.427",44
"Jeffers, Ryan",680777,"MIN","FC","Cutter",1.8,3,"144",8,"29","0.304","0.783","0.5",26.1,13.8,10.8,"0.267","0.459","0.391",36.8
"Ramos, Heliot",671218,"SF","FC","Cutter",-1,-1,"140",7,"29","0.296","0.481","0.334",20.5,10.3,10.7,"0.3","0.632","0.419",52
"Buxton, Byron",621439,"MIN","FC","Cutter",-1.5,-1,"99",6.8,"29","0.214","0.429","0.284",36.5,31,32.1,"0.282","0.566","0.373",52.6
"Meadows, Parker",678009,"DET","FC","Cutter",-2.5,-3,"121",10,"28","0.125","0.167","0.209",21.2,17.9,33.3,"0.161","0.202","0.235",26.3
"Stanton, Giancarlo",519317,"NYY","FC","Cutter",-3.3,-4,"133",7.3,"28","0.12","0.16","0.184",44.6,28.6,25,"0.258","0.388","0.326",64.7
"Tauchman, Mike",643565,"CHC","FC","Cutter",2,3,"141",9.2,"28","0.24","0.48","0.359",19.5,7.1,7.1,"0.3","0.554","0.402",47.8
"Rortvedt, Ben",666163,"TB","FC","Cutter",-2.8,-3,"113",8.3,"28","0.185","0.222","0.198",23.2,28.6,28.6,"0.196","0.223","0.201",31.6
"Espinal, Santiago",669289,"CIN","FC","Cutter",2.6,3,"120",8,"28","0.346","0.462","0.4",10.3,3.6,4.2,"0.314","0.397","0.324",15.4
"Julien, Edouard",666397,"MIN","FC","Cutter",-3.7,-4,"115",9.3,"28","0.115","0.115","0.146",40.9,42.9,37.5,"0.175","0.192","0.201",28.6
"McKinstry, Zach",656716,"DET","FC","Cutter",0.4,1,"116",9.3,"28","0.308","0.462","0.359",16.1,14.3,25,"0.303","0.417","0.339",31.8
"Tellez, Rowdy",642133,"PIT","FC","Cutter",3.2,5,"149",8.9,"28","0.464","0.786","0.534",12.2,14.3,15.4,"0.349","0.635","0.416",41.7
"Garver, Mitch",641598,"SEA","FC","Cutter",-0.5,-1,"118",6.5,"28","0.13","0.435","0.313",27.7,17.9,16.1,"0.152","0.364","0.304",33.3
"Sánchez, Jesús",660821,"MIA","FC","Cutter",0,0,"126",6.3,"28","0.296","0.519","0.359",22.6,14.3,15.4,"0.279","0.468","0.334",56.5
"Fortes, Nick",663743,"MIA","FC","Cutter",-7.3,-6,"87",7.5,"28","0.111","0.148","0.113",2,0,0,"0.176","0.24","0.181",21.4
"Contreras, Willson",575929,"STL","FC","Cutter",-2.8,-2,"88",6.4,"28","0.192","0.308","0.25",20.8,17.9,23.8,"0.314","0.502","0.375",52.4
"Rojas, Miguel",500743,"LAD","FC","Cutter",0.2,0,"87",7.2,"28","0.346","0.538","0.402",4.7,0,0,"0.351","0.441","0.37",34.6
"Kirk, Alejandro",672386,"TOR","FC","Cutter",-2.2,-3,"135",9,"28","0.222","0.333","0.257",9.3,7.1,8,"0.265","0.423","0.312",20
"Loperfido, Joey",694388,"TOR","FC","Cutter",-1.7,-2,"119",11.9,"28","0.259","0.296","0.263",30.3,25,17.9,"0.244","0.334","0.266",40
"Carpenter, Kerry",681481,"DET","FC","Cutter",-0.2,0,"104",9.2,"28","0.346","0.577","0.414",28.8,17.9,23.8,"0.357","0.498","0.393",38.1
"Rogers, Jake",668670,"DET","FC","Cutter",-2.2,-3,"118",9.4,"28","0.148","0.296","0.238",29.6,25,26.9,"0.186","0.357","0.249",45
"Bride, Jonah",681146,"MIA","FC","Cutter",0.3,0,"102",8.8,"27","0.4","0.6","0.45",10.5,11.1,12,"0.323","0.426","0.388",36.8
"Mountcastle, Ryan",663624,"BAL","FC","Cutter",-1.3,-2,"145",7.6,"27","0.231","0.423","0.267",25.3,14.8,13.3,"0.326","0.485","0.357",43.5
"Siani, Michael",672279,"STL","FC","Cutter",0.1,0,"117",9.1,"27","0.192","0.192","0.193",18.6,14.8,21.1,"0.219","0.285","0.24",27.3
"Estrada, Thairo",642731,"SF","FC","Cutter",4,3,"81",6.2,"27","0.296","0.593","0.372",12,7.4,18.2,"0.283","0.455","0.316",36
"Dubón, Mauricio",643289,"HOU","FC","Cutter",-3,-3,"101",7,"27","0.192","0.192","0.193",28.2,18.5,17.9,"0.298","0.38","0.31",33.3
"Torkelson, Spencer",679529,"DET","FC","Cutter",-1.9,-2,"120",7.5,"27","0.269","0.385","0.3",17.5,14.8,13.8,"0.207","0.32","0.245",36.4
"Rosario, Eddie",592696,"ATL","FC","Cutter",-3.7,-4,"111",9.4,"27","0.217","0.391","0.298",31.4,29.6,25.8,"0.201","0.371","0.289",75
"Meneses, Joey",608841,"WSH","FC","Cutter",0.9,1,"80",7,"26","0.24","0.24","0.262",28.9,26.9,36.8,"0.233","0.299","0.277",22.2
"Carlson, Dylan",666185,"TB","FC","Cutter",-4,-4,"108",9.7,"26","0.091","0.091","0.15",25,19.2,20,"0.182","0.224","0.235",16.7
"Wallner, Matt",670242,"MIN","FC","Cutter",3.4,4,"121",11.7,"26","0.429","0.619","0.502",36.7,23.1,27.3,"0.386","0.668","0.5",40
"Marte, Starling",516782,"NYM","FC","Cutter",-0.1,0,"117",8.3,"26","0.333","0.417","0.358",39,11.5,13.6,"0.306","0.427","0.349",42.9
"Walls, Taylor",670764,"TB","FC","Cutter",-0.1,0,"97",9.4,"26","0.273","0.318","0.329",11.4,11.5,15,"0.291","0.361","0.346",15.8
"Velázquez, Nelson",676369,"KC","FC","Cutter",0.6,1,"93",10.3,"26","0.227","0.5","0.365",44.9,23.1,27.3,"0.212","0.497","0.36",43.8
"Correa, Carlos",621043,"MIN","FC","Cutter",-2.7,-3,"117",8.5,"26","0.292","0.375","0.269",22.6,23.1,22.2,"0.31","0.501","0.33",55
"Schuemann, Max",680474,"OAK","FC","Cutter",-1.2,-1,"125",6.8,"26","0.261","0.478","0.344",32.7,15.4,18.2,"0.284","0.458","0.347",40
"LeMahieu, DJ",518934,"NYY","FC","Cutter",-2.4,-2,"89",10.5,"26","0.13","0.174","0.233",22.5,11.5,20,"0.29","0.478","0.373",65
"Lee, Korey",686676,"CWS","FC","Cutter",-0.5,-1,"115",8,"26","0.308","0.423","0.319",37.1,23.1,20.7,"0.256","0.443","0.299",25
"O'Hoppe, Logan",681351,"LAA","FC","Cutter",-0.7,-1,"124",6.3,"26","0.333","0.542","0.4",38.5,34.6,27.3,"0.296","0.513","0.369",66.7
"Bauers, Jake",641343,"MIL","FC","Cutter",0.6,1,"115",7.6,"26","0.261","0.522","0.373",25.4,23.1,26.1,"0.27","0.624","0.414",41.2
"Walker, Christian",572233,"AZ","FC","Cutter",1.9,3,"138",6,"26","0.318","0.636","0.421",18.2,19.2,15.2,"0.255","0.471","0.416",44.4
"Lopez, Otto",672640,"MIA","FC","Cutter",0.5,1,"104",6.7,"26","0.32","0.4","0.331",9.6,7.7,12.5,"0.291","0.371","0.303",43.5
"Tucker, Kyle",663656,"HOU","FC","Cutter",-2.6,-3,"110",8.2,"25","0.136","0.273","0.236",27.3,36,32.1,"0.21","0.311","0.283",53.8
"Lewis, Royce",668904,"MIN","FC","Cutter",-2.1,-2,"107",8.7,"25","0.1","0.25","0.256",31.8,24,23.1,"0.212","0.427","0.355",50
"Wood, James",695578,"WSH","FC","Cutter",2.6,2,"93",6.6,"25","0.333","0.524","0.422",24.3,12,16.7,"0.285","0.454","0.38",55.6
"Frazier, Adam",624428,"KC","FC","Cutter",-1.2,-2,"130",10.7,"25","0.286","0.381","0.342",22.4,16,13.3,"0.376","0.422","0.395",16.7
"Newman, Kevin",621028,"AZ","FC","Cutter",-1,-1,"69",6.4,"25","0.375","0.5","0.381",16.3,16,36.4,"0.364","0.419","0.345",23.8
"Hernández, Enrique",571771,"LAD","FC","Cutter",-1.2,-1,"111",7.3,"25","0.2","0.44","0.304",22.4,24,30,"0.186","0.293","0.202",31.6
"Vázquez, Christian",543877,"MIN","FC","Cutter",-2.5,-2,"98",8.6,"25","0.16","0.16","0.216",15.7,16,13.8,"0.278","0.451","0.31",42.9
"Freeman, Tyler",671289,"CLE","FC","Cutter",0.4,0,"106",7.7,"25","0.263","0.316","0.398",11.6,8,10,"0.32","0.41","0.409",52.9
