"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Bohm, Alec",664761,"PHI","CU","Curveball",0.7,1,"118",5.6,"29","0.25","0.429","0.334",23.6,13.8,11.4,"0.283","0.41","0.314",50
"Lee, Korey",686676,"CWS","CU","Curveball",-1.6,-2,"113",7.9,"29","0.138","0.276","0.205",36.8,34.5,25.6,"0.198","0.345","0.233",31.6
"McKinstry, Zach",656716,"DET","CU","Curveball",-0.1,0,"119",9.5,"29","0.222","0.37","0.314",20.5,27.6,16.3,"0.248","0.32","0.277",15.8
"Betts, Mookie",605141,"LAD","CU","Curveball",-1.3,-2,"138",6.7,"29","0.25","0.357","0.279",20.5,24.1,17.1,"0.283","0.402","0.311",33.3
"Soderstrom, Tyler",691016,"OAK","CU","Curveball",-1.9,-2,"125",16.2,"28","0.192","0.231","0.223",44.3,42.9,36.4,"0.142","0.196","0.186",50
"Urshela, Gio",570482,"ATL","CU","Curveball",-1.5,-1,"85",5,"28","0.259","0.296","0.27",15.7,7.1,6.3,"0.3","0.367","0.281",23.1
"Triolo, Jared",669707,"PIT","CU","Curveball",-0.7,-1,"113",6.4,"28","0.321","0.357","0.302",34.5,35.7,18.2,"0.177","0.221","0.173",27.8
"Solano, Donovan",456781,"SD","CU","Curveball",-1.7,-2,"96",7.5,"28","0.179","0.25","0.186",37.3,35.7,25,"0.218","0.314","0.231",38.9
"Jeffers, Ryan",680777,"MIN","CU","Curveball",-0.3,0,"141",7.8,"28","0.154","0.192","0.223",38.2,32.1,20,"0.158","0.202","0.196",29.4
"Pham, Tommy",502054,"KC","CU","Curveball",0,0,"141",7.3,"28","0.25","0.333","0.318",21.6,28.6,15.4,"0.305","0.489","0.392",43.8
"Espinal, Santiago",669289,"CIN","CU","Curveball",0.6,1,"141",9.4,"28","0.185","0.407","0.295",11.3,21.4,11.3,"0.246","0.377","0.284",28.6
"Butler, Lawrence",671732,"OAK","CU","Curveball",6.7,8,"115",6.3,"27","0.4","0.8","0.493",19.5,25.9,18.4,"0.351","0.673","0.428",52.6
"Rojas, Johan",679032,"PHI","CU","Curveball",-4.8,-5,"98",7.4,"27","0.115","0.115","0.104",15.9,29.6,24.2,"0.152","0.178","0.15",10.5
"Miranda, Jose",669304,"MIN","CU","Curveball",-2.5,-3,"124",8.1,"27","0.154","0.154","0.159",30.2,29.6,22.9,"0.15","0.201","0.173",33.3
"Farmer, Kyle",571657,"MIN","CU","Curveball",3.8,3,"86",9.8,"27","0.28","0.76","0.446",35.9,25.9,25,"0.239","0.536","0.352",33.3
"Mitchell, Garrett",669003,"MIL","CU","Curveball",-0.5,0,"89",10,"27","0.208","0.625","0.38",36.6,18.5,15.2,"0.274","0.628","0.414",36.8
"Bruján, Vidal",660644,"MIA","CU","Curveball",-2.3,-2,"82",7.8,"27","0.083","0.167","0.204",16.7,14.8,12.5,"0.176","0.213","0.228",10
"Freeman, Tyler",671289,"CLE","CU","Curveball",0.7,1,"89",6.4,"27","0.222","0.37","0.254",16.7,22.2,21.4,"0.258","0.373","0.273",47.6
"Gordon, Nick",624503,"MIA","CU","Curveball",-0.7,-1,"97",9.6,"27","0.222","0.333","0.277",51.5,48.1,32.5,"0.186","0.324","0.245",21.4
"Bogaerts, Xander",593428,"SD","CU","Curveball",0,0,"155",8.7,"27","0.2","0.28","0.219",19.4,22.2,9.7,"0.18","0.249","0.251",25
"France, Ty",664034,"CIN","CU","Curveball",2.6,3,"111",5.5,"27","0.4","0.6","0.452",33.9,22.2,14.6,"0.272","0.499","0.354",26.3
"Muncy, Max",571970,"LAD","CU","Curveball",0.2,0,"163",13.5,"27","0.227","0.273","0.309",37.3,44.4,23.1,"0.15","0.195","0.251",50
"Meneses, Joey",608841,"WSH","CU","Curveball",-2.9,-3,"89",7.8,"27","0.08","0.16","0.178",32.6,29.6,27.6,"0.142","0.183","0.183",17.6
"Campusano, Luis",669134,"SD","CU","Curveball",2.8,2,"72",7,"27","0.37","0.556","0.4",32.4,29.6,26.7,"0.294","0.448","0.319",31.6
"Caratini, Victor",605170,"HOU","CU","Curveball",-0.5,-1,"129",12.4,"27","0.2","0.36","0.272",38.3,40.7,23.9,"0.179","0.259","0.227",42.9
"Rizzo, Anthony",519203,"NYY","CU","Curveball",2,3,"139",9.7,"27","0.2","0.24","0.298",25.7,37,20.8,"0.236","0.342","0.284",33.3
"Wade Jr., LaMonte",664774,"SF","CU","Curveball",2.6,3,"124",7.6,"27","0.308","0.385","0.319",26.8,29.6,22.9,"0.221","0.305","0.244",50
"Brown, Seth",664913,"OAK","CU","Curveball",-0.8,-1,"156",10.1,"27","0.208","0.375","0.298",37.9,40.7,22,"0.129","0.193","0.199",23.1
"Buxton, Byron",621439,"MIN","CU","Curveball",-0.8,-1,"120",8.2,"27","0.25","0.417","0.331",40.8,40.7,26.2,"0.19","0.292","0.267",30.8
"Riley, Austin",663586,"ATL","CU","Curveball",-0.3,0,"118",6.5,"26","0.13","0.217","0.212",47.1,42.3,23.9,"0.124","0.253","0.221",41.7
"Wisely, Brett",689172,"SF","CU","Curveball",-1.9,-2,"116",11.7,"26","0.167","0.208","0.206",35.3,34.6,25.7,"0.199","0.28","0.247",26.7
"DeLuca, Jonny",676356,"TB","CU","Curveball",2,2,"85",6.3,"26","0.308","0.423","0.352",18.9,26.9,25.9,"0.242","0.289","0.234",21.1
"Wallner, Matt",670242,"MIN","CU","Curveball",0.4,0,"82",8,"26","0.208","0.583","0.352",51.1,57.7,42.9,"0.114","0.264","0.2",55.6
"Brennan, Will",686823,"CLE","CU","Curveball",2.7,3,"96",7.8,"26","0.231","0.423","0.277",18.4,19.2,15.2,"0.198","0.289","0.21",42.9
"Vázquez, Christian",543877,"MIN","CU","Curveball",-0.1,0,"100",8.8,"26","0.16","0.2","0.179",25,34.6,23.7,"0.209","0.292","0.234",31.3
"Peralta, David",444482,"SD","CU","Curveball",0,0,"94",9.3,"26","0.273","0.318","0.329",58.5,34.6,23.7,"0.177","0.237","0.257",53.8
"Haniger, Mitch",571745,"SEA","CU","Curveball",2.9,4,"139",7.9,"26","0.36","0.56","0.408",41.7,38.5,22.2,"0.222","0.383","0.273",40
"Crawford, J.P.",641487,"SEA","CU","Curveball",5.1,5,"102",5.3,"26","0.364","0.818","0.523",22,23.1,18.2,"0.212","0.416","0.332",43.8
"Tucker, Kyle",663656,"HOU","CU","Curveball",1,1,"101",7.5,"26","0.273","0.455","0.371",15.4,11.5,8.8,"0.231","0.311","0.307",42.1
"Merrifield, Whit",593160,"ATL","CU","Curveball",0.1,0,"101",7.6,"25","0.261","0.304","0.286",23.8,16,8.9,"0.264","0.312","0.291",0
"Naylor, Bo",666310,"CLE","CU","Curveball",2.1,3,"159",9.8,"25","0.174","0.348","0.286",27.6,40,18.9,"0.22","0.348","0.309",46.2
"Montero, Elehuris",660707,"COL","CU","Curveball",1.5,1,"81",8.8,"25","0.25","0.417","0.302",42,32,22.2,"0.216","0.297","0.24",37.5
"Realmuto, J.T.",592663,"PHI","CU","Curveball",4.7,5,"116",7.3,"25","0.364","0.773","0.54",39.6,24,18.8,"0.314","0.636","0.437",62.5
"Contreras, Willson",575929,"STL","CU","Curveball",-0.4,0,"104",7.5,"25","0.208","0.417","0.28",37.7,28,23.3,"0.239","0.393","0.287",29.4
"Schneider, Davis",676914,"TOR","CU","Curveball",0.8,1,"137",6.9,"25","0.217","0.261","0.25",35.1,36,20.9,"0.166","0.202","0.203",21.4
