"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Turner, Justin",457759,"SEA","SI","Sinker",0.6,3,"473",20.4,"125","0.311","0.369","0.381",8,6.4,7.2,"0.27","0.342","0.336",29.9
"Altuve, Jose",514888,"HOU","SI","Sinker",-0.1,-1,"456",18.6,"123","0.301","0.389","0.342",14.2,8.1,13.7,"0.294","0.401","0.334",29.1
"Soler, Jorge",624585,"ATL","SI","Sinker",-0.2,-1,"493",20.9,"123","0.262","0.447","0.383",17,14.6,18.6,"0.289","0.48","0.384",41.9
"Torres, Gleyber",650402,"NYY","SI","Sinker",2.2,10,"427",15.1,"122","0.439","0.645","0.496",14.7,13.9,15.2,"0.327","0.479","0.388",52.7
"Carroll, Corbin",682998,"AZ","SI","Sinker",2.5,10,"408",15.4,"122","0.314","0.524","0.412",11.6,14.8,23.1,"0.248","0.407","0.338",45.5
"Paredes, Isaac",670623,"CHC","SI","Sinker",0.8,4,"506",17.7,"120","0.305","0.526","0.42",12.1,15.8,13.3,"0.244","0.385","0.359",33.8
"Langford, Wyatt",694671,"TEX","SI","Sinker",0.1,0,"435",19.3,"120","0.282","0.408","0.35",13.7,15,20.9,"0.284","0.436","0.36",39.5
"Chourio, Jackson",694192,"MIL","SI","Sinker",1.5,7,"457",21.7,"120","0.275","0.459","0.356",20.6,17.5,21.9,"0.257","0.378","0.314",45.5
"Freeman, Freddie",518692,"LAD","SI","Sinker",-0.9,-4,"469",18.6,"120","0.287","0.426","0.358",11,6.7,6.3,"0.296","0.438","0.374",50.5
"Arenado, Nolan",571448,"STL","SI","Sinker",1.1,5,"458",18.7,"119","0.316","0.411","0.378",10.4,5,8,"0.271","0.38","0.354",40.2
"Nimmo, Brandon",607043,"NYM","SI","Sinker",-0.6,-3,"464",16.9,"119","0.208","0.292","0.28",12.7,13.4,14.5,"0.25","0.399","0.324",38.9
"Winn, Masyn",691026,"STL","SI","Sinker",0.6,3,"467",18.3,"118","0.363","0.531","0.409",7.9,8.5,8.9,"0.361","0.486","0.384",41.3
"Henderson, Gunnar",683002,"BAL","SI","Sinker",-0.3,-1,"462",16,"118","0.299","0.412","0.376",13,14.4,15.9,"0.289","0.413","0.375",53.1
"Rodríguez, Julio",677594,"SEA","SI","Sinker",1.5,6,"402",16.9,"118","0.306","0.472","0.412",18.4,12.7,15,"0.334","0.548","0.407",59.1
"Ward, Taylor",621493,"LAA","SI","Sinker",-0.5,-2,"437",16.8,"118","0.287","0.426","0.353",15.8,16.9,23.5,"0.296","0.456","0.374",50.6
"Rodgers, Brendan",663898,"COL","SI","Sinker",-2.2,-9,"386",18.6,"115","0.288","0.369","0.314",10.8,15.7,25,"0.252","0.325","0.269",43
"Ortiz, Joey",687401,"MIL","SI","Sinker",-0.7,-4,"487",22.9,"115","0.247","0.289","0.327",4.5,7,7.8,"0.242","0.31","0.307",35.2
"Tatis Jr., Fernando",665487,"SD","SI","Sinker",0.7,2,"350",22.6,"115","0.288","0.442","0.352",12.2,10.4,14.8,"0.355","0.575","0.429",50
"Vierling, Matt",663837,"DET","SI","Sinker",-1,-4,"414",17.9,"113","0.266","0.404","0.313",10,19.5,22.2,"0.267","0.381","0.29",48.9
"Diaz, Yainer",673237,"HOU","SI","Sinker",3.7,13,"341",16,"113","0.404","0.55","0.435",9,8,15.3,"0.359","0.496","0.38",55.4
"Garcia, Maikel",672580,"KC","SI","Sinker",-1.7,-7,"404",17.1,"112","0.235","0.333","0.273",6.5,11.6,15.1,"0.26","0.347","0.292",51.1
"Goldschmidt, Paul",502671,"STL","SI","Sinker",0.1,0,"443",16.3,"112","0.28","0.47","0.389",16.5,16.1,16.1,"0.285","0.498","0.374",45.1
"Donovan, Brendan",680977,"STL","SI","Sinker",0.8,3,"409",16.4,"112","0.286","0.398","0.355",5.6,8,10.2,"0.295","0.434","0.363",53.9
"Kim, Ha-Seong",673490,"SD","SI","Sinker",-0.5,-2,"425",21.4,"112","0.24","0.34","0.316",9.1,15.2,14.2,"0.246","0.331","0.289",38.4
"Verdugo, Alex",657077,"NYY","SI","Sinker",-1,-4,"400",17.1,"112","0.317","0.462","0.364",7.1,8,11.5,"0.285","0.417","0.328",39.6
"Doyle, Brenton",686668,"COL","SI","Sinker",2.3,9,"393",18.2,"112","0.386","0.604","0.445",13.6,11.6,17.6,"0.348","0.594","0.427",46.7
"Swanson, Dansby",621020,"CHC","SI","Sinker",-1.6,-6,"401",17,"111","0.247","0.402","0.34",20.7,16.2,20.5,"0.291","0.49","0.381",48.1
"Thomas, Lane",657041,"CLE","SI","Sinker",-0.1,0,"394",18.9,"111","0.288","0.471","0.345",10,16.2,20.2,"0.261","0.392","0.309",47.7
"Kiner-Falefa, Isiah",643396,"PIT","SI","Sinker",-1.5,-6,"384",22.5,"110","0.255","0.373","0.312",9.3,13.6,22.4,"0.254","0.368","0.293",27
"Smith, Will",669257,"LAD","SI","Sinker",1.6,7,"434",19.1,"110","0.313","0.545","0.395",11.3,11.8,12.9,"0.326","0.583","0.413",54
"Betts, Mookie",605141,"LAD","SI","Sinker",4.1,16,"381",18.6,"108","0.359","0.652","0.478",6.3,5.6,7.2,"0.367","0.627","0.466",45.3
"Hoskins, Rhys",656555,"MIL","SI","Sinker",1,5,"458",20.4,"108","0.253","0.407","0.336",13.1,17.6,16,"0.249","0.408","0.339",40.5
"García, Adolis",666969,"TEX","SI","Sinker",-0.3,-2,"451",17.8,"108","0.196","0.435","0.355",21.8,13,16.7,"0.246","0.453","0.353",50.6
"Schwarber, Kyle",656941,"PHI","SI","Sinker",2.2,9,"413",14.5,"107","0.364","0.511","0.439",22.9,16.8,20.2,"0.326","0.502","0.411",57.7
"Reynolds, Bryan",668804,"PIT","SI","Sinker",1.1,5,"400",15.4,"106","0.315","0.5","0.414",17.2,12.3,12.5,"0.303","0.518","0.398",36.7
"Profar, Jurickson",595777,"SD","SI","Sinker",-0.7,-3,"393",14.3,"105","0.227","0.307","0.303",8,13.3,13.3,"0.271","0.422","0.353",55.8
"Duran, Jarren",680776,"BOS","SI","Sinker",1.4,6,"398",14,"105","0.4","0.558","0.452",11.8,10.5,14.1,"0.358","0.515","0.408",51.2
"France, Ty",664034,"CIN","SI","Sinker",-1.9,-7,"359",17.7,"104","0.229","0.365","0.298",11.6,12.5,15.3,"0.282","0.454","0.344",37.3
"Triolo, Jared",669707,"PIT","SI","Sinker",-1.6,-6,"349",19.8,"104","0.239","0.261","0.324",8.3,16.3,20,"0.296","0.403","0.362",51.4
"Westburg, Jordan",676059,"BAL","SI","Sinker",-0.1,0,"305",18.7,"104","0.232","0.442","0.313",12.7,13.5,19.7,"0.298","0.506","0.372",45.1
"Devers, Rafael",646240,"BOS","SI","Sinker",-0.4,-1,"361",15.2,"104","0.305","0.495","0.36",16,14.4,16.9,"0.288","0.47","0.348",43.9
"Alvarez, Yordan",670541,"HOU","SI","Sinker",4.7,14,"289",12.8,"103","0.374","0.736","0.497",8.7,11.7,23.5,"0.358","0.812","0.512",60
"Smith, Josh",669701,"TEX","SI","Sinker",-0.3,-1,"313",13.5,"103","0.315","0.337","0.343",7,9.7,14.3,"0.353","0.447","0.392",48.8
"Naylor, Josh",647304,"CLE","SI","Sinker",-1.5,-4,"277",12.1,"103","0.217","0.337","0.308",15.1,10.7,18,"0.256","0.413","0.332",34.6
"Turang, Brice",668930,"MIL","SI","Sinker",0.3,1,"384",15.5,"103","0.309","0.457","0.366",6.1,9.7,11.1,"0.307","0.398","0.343",39.3
"Tovar, Ezequiel",678662,"COL","SI","Sinker",-0.5,-2,"372",14.7,"102","0.305","0.547","0.373",19.6,13.7,19.7,"0.278","0.427","0.323",43.9
"Walker, Christian",572233,"AZ","SI","Sinker",-0.2,-1,"368",15.9,"102","0.271","0.459","0.363",10.1,8.8,10.1,"0.328","0.543","0.425",53.8
"Vaughn, Andrew",683734,"CWS","SI","Sinker",0.9,3,"333",14.2,"102","0.304","0.489","0.376",11.3,10.8,17.5,"0.285","0.502","0.373",56.8
"De La Cruz, Bryan",650559,"PIT","SI","Sinker",0,0,"372",15.5,"102","0.261","0.38","0.311",18.6,12.7,15.9,"0.275","0.447","0.333",45.1
"Perez, Salvador",521692,"KC","SI","Sinker",2,7,"324",14.1,"102","0.318","0.568","0.409",8.3,3.9,7.3,"0.361","0.674","0.457",55.2
"Merrill, Jackson",701538,"SD","SI","Sinker",-0.6,-2,"365",16.5,"100","0.322","0.467","0.37",14.6,10,10.6,"0.342","0.593","0.413",50.6
"Chisholm Jr., Jazz",665862,"NYY","SI","Sinker",0.8,3,"369",14.8,"100","0.289","0.467","0.38",16.9,15,17.4,"0.278","0.463","0.356",41.3
"Caballero, José",676609,"TB","SI","Sinker",-0.6,-2,"324",17.1,"99","0.295","0.432","0.363",10.1,12.1,16.9,"0.274","0.355","0.314",24.7
"Kwan, Steven",680757,"CLE","SI","Sinker",-0.1,0,"355",16.4,"98","0.31","0.425","0.364",5,8.2,10.3,"0.319","0.431","0.369",30.4
"O'Hoppe, Logan",681351,"LAA","SI","Sinker",1.9,6,"349",17.6,"98","0.329","0.5","0.426",13.9,9.2,14.5,"0.338","0.55","0.425",48.6
"Lowe, Nathaniel",663993,"TEX","SI","Sinker",1.1,4,"372",15.8,"97","0.303","0.404","0.355",11.3,14.4,15.6,"0.291","0.391","0.33",48
"Moore, Dylan",664238,"SEA","SI","Sinker",-0.3,-1,"306",17,"97","0.208","0.292","0.347",12.9,12.4,17.1,"0.258","0.383","0.382",41
"Jeffers, Ryan",680777,"MIN","SI","Sinker",-3.4,-12,"346",19.1,"96","0.205","0.295","0.249",10.2,11.5,13.1,"0.23","0.369","0.293",33.3
"Mountcastle, Ryan",663624,"BAL","SI","Sinker",-0.4,-1,"329",17.3,"96","0.261","0.341","0.343",12.3,11.5,17.2,"0.279","0.382","0.317",51.3
"Greene, Riley",682985,"DET","SI","Sinker",1.4,5,"354",14.7,"96","0.263","0.375","0.366",13.9,15.6,15.8,"0.262","0.387","0.351",47.7
"Harper, Bryce",547180,"PHI","SI","Sinker",2,7,"356",14.4,"96","0.345","0.586","0.418",10.1,10.4,11.6,"0.342","0.571","0.419",51.3
"Turner, Trea",607208,"PHI","SI","Sinker",2.3,7,"307",15,"96","0.36","0.663","0.453",12.9,8.3,12.9,"0.321","0.581","0.409",50.6
"Rooker, Brent",667670,"OAK","SI","Sinker",4,14,"338",14.2,"95","0.451","0.707","0.542",12.1,12.6,17.6,"0.365","0.692","0.483",61.4
"Adell, Jo",666176,"LAA","SI","Sinker",-0.5,-2,"322",17.5,"94","0.256","0.488","0.377",14.1,6.4,10.7,"0.3","0.511","0.394",43.4
"Stott, Bryson",681082,"PHI","SI","Sinker",0.6,2,"369",16,"94","0.282","0.436","0.361",10.8,8.5,8.2,"0.323","0.446","0.384",47.2
"Olson, Matt",621566,"ATL","SI","Sinker",0.1,0,"365",12.4,"94","0.262","0.595","0.393",14.7,17,15.2,"0.299","0.585","0.409",57.4
"Rafaela, Ceddanne",678882,"BOS","SI","Sinker",-1.6,-5,"325",15.7,"93","0.284","0.307","0.302",18.4,10.8,15.4,"0.291","0.36","0.303",39.2
"Bellinger, Cody",641355,"CHC","SI","Sinker",1,3,"324",15.6,"93","0.333","0.506","0.391",12.4,10.8,14.9,"0.291","0.47","0.365",38.4
"Gelof, Zack",680869,"OAK","SI","Sinker",-1,-4,"425",20.7,"92","0.244","0.346","0.323",29.7,25,35.4,"0.204","0.274","0.282",30.9
"Abrams, CJ",682928,"WSH","SI","Sinker",2.1,7,"337",14.9,"92","0.386","0.554","0.445",14,15.2,17.1,"0.271","0.375","0.322",37.7
"Ruiz, Keibert",660688,"WSH","SI","Sinker",-0.9,-2,"262",15.8,"92","0.225","0.404","0.284",3.8,5.4,10.2,"0.241","0.377","0.272",32.9
"Giménez, Andrés",665926,"CLE","SI","Sinker",-1,-4,"350",14.6,"92","0.267","0.302","0.302",13.4,6.5,7.3,"0.251","0.319","0.279",20
"Burleson, Alec",676475,"STL","SI","Sinker",1.3,4,"284",13.4,"92","0.357","0.524","0.402",16.7,12,18,"0.306","0.492","0.366",40.5
"Martinez, J.D.",502110,"NYM","SI","Sinker",1.1,3,"301",14.7,"92","0.329","0.512","0.399",23.5,20.7,27.9,"0.335","0.588","0.427",60.3
"Meyers, Jake",676694,"HOU","SI","Sinker",-2,-6,"298",16.4,"92","0.293","0.341","0.314",17.7,13,18.2,"0.292","0.373","0.322",30.6
"Schanuel, Nolan",694384,"LAA","SI","Sinker",0.4,1,"336",14.3,"91","0.284","0.346","0.327",11,17.6,18,"0.274","0.356","0.316",28.8
"Riley, Austin",663586,"ATL","SI","Sinker",3.4,11,"312",17.1,"91","0.4","0.575","0.473",12.7,16.5,18.5,"0.355","0.527","0.422",62.1
"Pham, Tommy",502054,"KC","SI","Sinker",1.7,6,"349",18.1,"91","0.357","0.476","0.41",13.7,20.9,23.8,"0.303","0.397","0.335",43.1
"Castellanos, Nick",592206,"PHI","SI","Sinker",1.3,4,"338",14.4,"91","0.395","0.566","0.473",16.6,12.1,17.7,"0.346","0.577","0.445",61.5
"Happ, Ian",664023,"CHC","SI","Sinker",2.8,10,"345",12.7,"91","0.351","0.662","0.492",15.2,13.2,15.2,"0.322","0.646","0.462",55.6
"Ramos, Heliot",671218,"SF","SI","Sinker",0.4,1,"364",18.1,"91","0.333","0.429","0.381",15.5,14.3,20.3,"0.23","0.32","0.277",33.8
"Canha, Mark",592192,"SF","SI","Sinker",-0.9,-3,"353",18.1,"90","0.266","0.418","0.364",11.3,11.1,10.6,"0.266","0.398","0.338",49.3
"Bogaerts, Xander",593428,"SD","SI","Sinker",-3,-11,"375",20.9,"90","0.214","0.321","0.286",13,17.8,21.1,"0.252","0.367","0.296",33.8
"Gurriel Jr., Lourdes",666971,"AZ","SI","Sinker",0.5,2,"326",15.7,"90","0.361","0.518","0.399",11.8,12.2,15.3,"0.313","0.491","0.368",54.8
"Vientos, Mark",668901,"NYM","SI","Sinker",0.8,2,"307",17.5,"90","0.329","0.524","0.399",16.5,18.9,28.3,"0.283","0.455","0.352",39.4
"Kirk, Alejandro",672386,"TOR","SI","Sinker",-1,-3,"338",22.6,"89","0.317","0.415","0.342",7.8,3.4,4.9,"0.302","0.431","0.343",45
"Nootbaar, Lars",663457,"STL","SI","Sinker",-0.8,-2,"280",16.9,"89","0.227","0.307","0.314",10.3,11.2,21.3,"0.251","0.373","0.33",47.8
"Frelick, Sal",686217,"MIL","SI","Sinker",1.6,5,"301",14.7,"89","0.316","0.461","0.393",6.8,12.4,16.2,"0.253","0.336","0.323",30.8
"Cruz, Oneil",665833,"PIT","SI","Sinker",-2,-7,"321",13.5,"89","0.2","0.353","0.264",19.6,31.5,41.8,"0.255","0.427","0.307",65.5
"Lopez, Otto",672640,"MIA","SI","Sinker",-0.4,-1,"310",20.1,"88","0.303","0.474","0.394",14.8,9.1,19,"0.298","0.451","0.375",54.4
"Bader, Harrison",664056,"NYM","SI","Sinker",-3.4,-11,"332",20.2,"88","0.19","0.241","0.228",11.3,6.8,10.3,"0.225","0.312","0.271",28.9
"Seager, Corey",608369,"TEX","SI","Sinker",2,6,"276",14.7,"88","0.333","0.453","0.396",19.4,15.9,25,"0.298","0.471","0.385",55.7
"Clement, Ernie",676391,"TOR","SI","Sinker",-0.5,-1,"269",18.6,"88","0.28","0.451","0.35",11.3,5.7,13.9,"0.279","0.419","0.328",41.6
"DeJong, Paul",657557,"KC","SI","Sinker",-0.2,-1,"314",17,"87","0.291","0.494","0.369",19.6,14.9,16.7,"0.277","0.477","0.358",34.8
"Yoshida, Masataka",807799,"BOS","SI","Sinker",2.8,8,"273",17.1,"87","0.32","0.507","0.403",7.2,2.3,3.1,"0.255","0.375","0.331",42.5
"Realmuto, J.T.",592663,"PHI","SI","Sinker",3.3,10,"298",18.8,"87","0.372","0.615","0.472",9.7,10.3,15,"0.36","0.618","0.448",49.3
"Dubón, Mauricio",643289,"HOU","SI","Sinker",-1,-3,"290",20,"86","0.277","0.398","0.317",5.3,7,10,"0.258","0.354","0.281",32.5
"Lindor, Francisco",596019,"NYM","SI","Sinker",0.4,1,"345",12.7,"86","0.304","0.522","0.426",13.4,12.8,15.7,"0.343","0.572","0.454",50
"Schuemann, Max",680474,"OAK","SI","Sinker",-1.3,-5,"395",21.5,"86","0.246","0.275","0.322",16.2,16.3,17.9,"0.246","0.356","0.335",42.1
"Bleday, JJ",668709,"OAK","SI","Sinker",1.9,6,"302",12.2,"86","0.299","0.61","0.422",13.7,9.3,13.8,"0.324","0.541","0.401",44.3
"Fortes, Nick",663743,"MIA","SI","Sinker",-1.7,-4,"265",23,"86","0.25","0.303","0.294",4,7,12.2,"0.249","0.294","0.28",23.6
"Bell, Josh",605137,"AZ","SI","Sinker",1.2,3,"294",13.1,"85","0.324","0.394","0.395",15.5,11.8,16.7,"0.279","0.363","0.35",41
"Wong, Connor",657136,"BOS","SI","Sinker",2.6,8,"311",16.7,"84","0.419","0.595","0.476",14,7.1,10.7,"0.299","0.395","0.35",25
"Díaz, Elias",553869,"SD","SI","Sinker",-0.2,-1,"241",18.2,"84","0.247","0.338","0.302",11.5,7.1,12.2,"0.217","0.302","0.263",38
"d'Arnaud, Travis",518595,"ATL","SI","Sinker",-0.3,-1,"277",20.5,"84","0.274","0.329","0.33",16.2,14.3,16.2,"0.213","0.337","0.294",37.1
"McMahon, Ryan",641857,"COL","SI","Sinker",-0.2,-1,"355",13,"84","0.243","0.338","0.317",18.4,17.9,17.6,"0.274","0.381","0.333",50.8
"McNeil, Jeff",643446,"NYM","SI","Sinker",-1.9,-5,"285",16.7,"84","0.231","0.321","0.283",9.8,9.5,14,"0.283","0.376","0.317",37.1
"Sheets, Gavin",657757,"CWS","SI","Sinker",-0.7,-2,"252",12.1,"82","0.297","0.446","0.354",9.8,13.4,15.5,"0.353","0.553","0.414",43.8
"Langeliers, Shea",669127,"OAK","SI","Sinker",-1.4,-4,"266",13.3,"82","0.253","0.413","0.332",12.9,14.6,22.6,"0.301","0.472","0.364",52.4
"Marte, Ketel",606466,"AZ","SI","Sinker",1.2,3,"275",12.8,"82","0.31","0.479","0.385",15.5,14.6,24.5,"0.309","0.54","0.4",65
"Joe, Connor",656582,"PIT","SI","Sinker",1,3,"291",17.6,"82","0.338","0.485","0.416",10.6,13.4,17.7,"0.222","0.336","0.321",38.6
"Renfroe, Hunter",592669,"KC","SI","Sinker",-0.7,-2,"269",16.3,"82","0.28","0.427","0.339",5.3,11,17.6,"0.29","0.455","0.353",45.5
"Hayes, Ke'Bryan",663647,"PIT","SI","Sinker",-3.2,-11,"357",24.3,"82","0.205","0.218","0.238",6.5,14.6,20,"0.242","0.302","0.256",47.8
"Keith, Colt",690993,"DET","SI","Sinker",-0.5,-1,"238",11.8,"81","0.263","0.355","0.307",11.5,7.4,11.8,"0.312","0.443","0.349",41.4
"Rojas, Josh",668942,"SEA","SI","Sinker",-0.7,-2,"254",13.4,"81","0.3","0.429","0.364",13.3,12.3,16.7,"0.3","0.453","0.372",41
"Fry, David",681807,"CLE","SI","Sinker",1,3,"264",17.4,"81","0.286","0.429","0.347",15.4,12.3,17.2,"0.265","0.383","0.321",36.5
"Hernández, Enrique",571771,"LAD","SI","Sinker",1.4,4,"304",20,"81","0.365","0.527","0.414",15.2,11.1,13,"0.31","0.439","0.355",43.1
"Fermin, Freddy",666023,"KC","SI","Sinker",-1.5,-4,"249",17.4,"81","0.26","0.299","0.274",9.6,11.1,18.8,"0.263","0.317","0.274",36.8
"Schneider, Davis",676914,"TOR","SI","Sinker",1.1,4,"343",17.4,"81","0.338","0.559","0.417",19,19.8,20.3,"0.275","0.455","0.375",51.9
"Winker, Jesse",608385,"NYM","SI","Sinker",0.2,1,"285",13.8,"80","0.286","0.429","0.394",11.2,16.3,17.1,"0.302","0.393","0.379",31.4
"Urshela, Gio",570482,"ATL","SI","Sinker",0.2,1,"291",17.2,"80","0.293","0.387","0.323",13.1,5,8.7,"0.296","0.413","0.331",31
"Amaya, Miguel",665804,"CHC","SI","Sinker",2.9,7,"260",20.1,"80","0.282","0.479","0.385",16.7,11.3,20,"0.267","0.46","0.351",49.2
